row_id,area__rucc,area__urban_influence,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,econ__economic_typology_Farm-dependent,econ__economic_typology_Federal/State government-dependent,econ__economic_typology_Manufacturing-dependent,econ__economic_typology_Mining-dependent,econ__economic_typology_Nonspecialized,econ__economic_typology_Recreation,yr_a,yr_b
4654,5,5,0.41,0.057999999999999996,0.26,0.092,0.501,0.24100000000000002,0.198,0.077,0.004,0.878,0.016,0.013999999999999999,0.19759277833500505,0.4112337011033099,0.2567703109327984,0.13440320962888666,11.0,11.0,0.301,0.303,0.10099999999999999,0.079,3979.0,0.298,10.0,3979.0,3979.0,3979.0,1960.0,0,0,1,0,0,0,0,1
4655,8,7,0.593,0.034,0.13,0.066,0.491,0.264,0.149,0.054000000000000006,0.0,0.91,0.009000000000000001,0.0,0.06910569105691057,0.3597560975609756,0.3912601626016261,0.1798780487804878,12.0,6.0,0.337,0.228,0.102,0.05,3431.44278943805,0.28,11.0,3431.44278943805,3431.44278943805,3431.44278943805,1545.80936941136,0,0,1,0,0,0,1,0
4656,8,8,0.27,0.092,0.19699999999999998,0.057999999999999996,0.363,0.163,0.131,0.023,0.29600000000000004,0.687,0.0,0.006999999999999999,0.2844221105527638,0.4432160804020101,0.1778894472361809,0.09447236180904522,8.0,14.0,0.341,0.253,0.12300000000000001,0.102,10190.0,0.38,13.0,10190.0,10190.0,10190.0,1718.0390621667739,0,1,0,0,0,0,0,1
4658,8,11,0.53,0.048,0.14300000000000002,0.09300000000000001,0.51,0.191,0.27399999999999997,0.002,0.006,0.983,0.011000000000000001,0.004,0.15836653386454186,0.3326693227091634,0.30079681274900394,0.2081673306772908,9.0,13.0,0.294,0.149,0.092,0.12997127408078826,1459.0,0.315,10.0,1459.0,1459.0,1459.0,2109.0,1,0,0,0,0,0,0,1
4660,1,1,0.501,0.02,0.248,0.191,0.496,0.217,0.203,0.094,0.013000000000000001,0.872,0.011000000000000001,0.008,0.09476801579466933,0.2319842053307009,0.4343534057255677,0.2388943731490622,9.0,12.0,0.28,0.11512111417004106,0.12,0.08900000000000001,3431.44278943805,0.27,10.0,3431.44278943805,3431.44278943805,3431.44278943805,1420.123395789917,1,0,0,0,0,0,1,0
4662,0,0,0.528,0.046,0.1,0.04,0.503,0.27899999999999997,0.1,0.019,0.035,0.8809999999999999,0.0,0.044000000000000004,0.029292929292929294,0.20303030303030306,0.24343434343434345,0.5242424242424243,12.0,5.0,0.257,0.128,0.08199999999999999,0.07,2060.0,0.20800000000000002,14.0,2060.0,2060.0,2060.0,840.0,0,0,0,0,1,0,0,1
4663,8,9,0.561,0.02,0.161,0.076,0.49700000000000005,0.212,0.255,0.013999999999999999,0.0,0.971,0.004,0.0,0.11511511511511513,0.3293293293293293,0.3253253253253253,0.23023023023023026,10.0,13.0,0.29600000000000004,0.126,0.094,0.076,3389.0,0.312,10.0,3389.0,3389.0,3389.0,1119.0,1,0,0,0,0,0,1,0
4665,8,11,0.457,0.09699999999999999,0.132,0.057999999999999996,0.503,0.16399999999999998,0.27899999999999997,0.009000000000000001,0.003,0.976,0.002,0.011000000000000001,0.06355511420059583,0.3594836146971201,0.3594836146971201,0.21747765640516384,6.0,11.0,0.281,0.20600000000000002,0.131,0.07596496062482605,2940.0,0.193,11.0,2940.0,2940.0,2940.0,2959.0,0,0,1,0,0,0,1,0
4666,0,0,0.505,0.057999999999999996,0.155,0.055,0.505,0.248,0.131,0.035,0.067,0.835,0.001,0.024,0.09871668311944716,0.33563672260612043,0.2754195459032576,0.2902270483711747,12.0,8.0,0.302,0.22399999999999998,0.10300000000000001,0.077,2250.0,0.261,13.0,2250.0,2250.0,2250.0,1959.0,0,0,0,0,1,0,0,1
4668,1,1,0.455,0.06,0.244,0.10099999999999999,0.513,0.18899999999999997,0.237,0.124,0.09699999999999999,0.741,0.006999999999999999,0.02,0.11077235772357724,0.33943089430894313,0.3323170731707317,0.217479674796748,9.0,14.0,0.267,0.218,0.12300000000000001,0.084,2249.0,0.26,11.0,2249.0,2249.0,2249.0,1510.0,0,0,0,0,1,0,1,0
4670,8,9,0.494,0.023,0.198,0.084,0.48,0.21600000000000003,0.23600000000000002,0.013999999999999999,0.005,0.8690000000000001,0.091,0.01,0.08235294117647059,0.4637254901960784,0.2843137254901961,0.16960784313725488,11.0,10.0,0.324,0.15127967749987997,0.10099999999999999,0.04423309120107474,3431.44278943805,0.317,10.0,3431.44278943805,3431.44278943805,3431.44278943805,1162.1711553836274,1,0,0,0,0,0,1,0
4672,2,1,0.56,0.037000000000000005,0.107,0.034,0.501,0.24100000000000002,0.12,0.039,0.012,0.883,0.017,0.036000000000000004,0.06033630069238378,0.3432245301681503,0.3214638971315529,0.2749752720079129,13.0,8.0,0.29,0.18600000000000003,0.07400000000000001,0.068,1210.0,0.19,11.0,1210.0,1210.0,1210.0,1199.0,0,0,0,0,1,0,1,0
4673,3,4,0.365,0.073,0.24,0.048,0.523,0.20800000000000002,0.187,0.005,0.052000000000000005,0.91,0.005,0.006999999999999999,0.17300000000000001,0.384,0.256,0.187,11.0,15.0,0.354,0.28,0.163,0.135,2579.0,0.345,13.0,2579.0,2579.0,2579.0,1680.0,0,0,0,0,1,0,1,0
4674,7,6,0.377,0.111,0.248,0.09,0.544,0.253,0.153,0.009000000000000001,0.696,0.282,0.01,0.0,0.2255489021956088,0.3083832335329341,0.27445109780439125,0.19161676646706588,14.0,17.0,0.414,0.2801992131049982,0.154,0.14800000000000002,3431.44278943805,0.363,12.0,3431.44278943805,3431.44278943805,3431.44278943805,2439.0,1,0,0,0,0,0,0,1
4675,5,3,0.457,0.037000000000000005,0.266,0.14,0.509,0.251,0.174,0.065,0.037000000000000005,0.78,0.063,0.006,0.153,0.434,0.259,0.154,13.0,13.0,0.324,0.245,0.114,0.084,3450.0,0.34299999999999997,10.0,3450.0,3450.0,3450.0,2740.0,0,0,0,1,0,0,0,1
4678,6,8,0.57,0.040999999999999995,0.126,0.081,0.513,0.22,0.193,0.049,0.002,0.902,0.011000000000000001,0.008,0.11065989847715736,0.3583756345177665,0.38274111675126893,0.1482233502538071,14.0,12.0,0.309,0.254,0.094,0.06,2469.0,0.298,13.0,2469.0,2469.0,2469.0,1529.0,1,0,0,0,0,0,0,1
4679,4,7,0.537,0.046,0.161,0.051,0.505,0.21100000000000002,0.16699999999999998,0.026000000000000002,0.006999999999999999,0.9259999999999999,0.017,0.004,0.057,0.264,0.36,0.319,10.0,9.0,0.307,0.175,0.098,0.071,1119.0,0.182,11.0,1119.0,1119.0,1119.0,659.0,0,0,0,0,0,1,1,0
4680,6,7,0.321,0.094,0.21899999999999997,0.055,0.511,0.247,0.165,0.016,0.012,0.9670000000000001,0.006,0.003,0.2940584088620342,0.4078549848942599,0.18126888217522655,0.11681772406847934,13.0,12.0,0.341,0.297,0.14300000000000002,0.09,3590.0,0.353,13.0,3590.0,3590.0,3590.0,3539.0,0,0,0,0,1,0,0,1
4681,6,8,0.465,0.033,0.154,0.067,0.43799999999999994,0.182,0.187,0.061,0.045,0.865,0.001,0.015,0.09852216748768472,0.32118226600985217,0.3635467980295566,0.2167487684729064,9.0,11.0,0.336,0.131,0.11,0.055,3190.0,0.297,11.0,3190.0,3190.0,3190.0,2160.0,0,0,0,0,1,0,1,0
4682,5,5,0.361,0.06,0.233,0.10099999999999999,0.45399999999999996,0.198,0.16699999999999998,0.037000000000000005,0.261,0.669,0.0,0.005,0.2117882117882118,0.3646353646353647,0.2867132867132867,0.1368631368631369,10.0,12.0,0.341,0.184,0.133,0.10099999999999999,5210.0,0.314,12.0,5210.0,5210.0,5210.0,2460.0,0,1,0,0,0,0,0,1
4683,6,8,0.537,0.042,0.203,0.081,0.47200000000000003,0.21100000000000002,0.191,0.09699999999999999,0.003,0.875,0.009000000000000001,0.008,0.08800000000000001,0.3,0.38299999999999995,0.22899999999999998,11.0,10.0,0.259,0.159,0.086,0.083,3699.0,0.304,13.0,3699.0,3699.0,3699.0,1350.0,0,0,0,0,1,0,0,1
4684,0,0,0.52,0.071,0.069,0.016,0.52,0.20600000000000002,0.158,0.054000000000000006,0.045,0.865,0.006,0.032,0.17564870259481036,0.3003992015968064,0.26846307385229545,0.2554890219560878,10.0,9.0,0.29600000000000004,0.215,0.10800000000000001,0.076,1790.0,0.281,10.0,1790.0,1790.0,1790.0,1900.0,0,0,0,0,1,0,0,1
4685,5,5,0.493,0.033,0.13699999999999998,0.036000000000000004,0.514,0.23600000000000002,0.213,0.031,0.001,0.953,0.005,0.0,0.11618669314796427,0.3833167825223437,0.3495531281032771,0.15094339622641512,12.0,15.0,0.31,0.239,0.10400000000000001,0.07400000000000001,2079.0,0.265,9.0,2079.0,2079.0,2079.0,1759.0,0,0,0,0,1,0,1,0
4687,5,5,0.493,0.028999999999999998,0.278,0.139,0.515,0.266,0.16899999999999998,0.308,0.068,0.605,0.01,0.008,0.19678714859437751,0.33232931726907633,0.2981927710843373,0.17269076305220882,14.0,9.0,0.314,0.2946432148173619,0.11,0.069,4859.0,0.237,9.0,4859.0,4859.0,4859.0,7119.0,0,0,1,0,0,0,1,0
4689,3,4,0.447,0.066,0.129,0.04,0.513,0.231,0.16899999999999998,0.115,0.009000000000000001,0.855,0.0,0.0,0.1607843137254902,0.3656862745098039,0.3137254901960784,0.15980392156862747,12.0,12.0,0.272,0.306,0.086,0.077,1750.0,0.253,11.0,1750.0,1750.0,1750.0,1720.0,0,0,0,0,1,0,0,1
4692,5,4,0.409,0.109,0.27399999999999997,0.05,0.514,0.23199999999999998,0.168,0.017,0.48200000000000004,0.49700000000000005,0.006,0.002,0.2064128256513026,0.4308617234468938,0.2274549098196393,0.13527054108216433,14.0,13.0,0.392,0.20600000000000002,0.185,0.11699999999999999,2700.0,0.359,12.0,2700.0,2700.0,2700.0,2750.0,0,0,0,0,1,0,1,0
4693,5,5,0.381,0.081,0.22899999999999998,0.053,0.488,0.207,0.177,0.035,0.024,0.935,0.0,0.006999999999999999,0.2054380664652568,0.4803625377643505,0.17321248741188314,0.14098690835850958,12.0,10.0,0.311,0.23800000000000002,0.126,0.063,1980.0,0.316,13.0,1980.0,1980.0,1980.0,4629.0,0,0,1,0,0,0,0,1
4694,1,1,0.552,0.040999999999999995,0.128,0.048,0.517,0.198,0.156,0.012,0.026000000000000002,0.917,0.0,0.018000000000000002,0.05326633165829145,0.23919597989949745,0.2723618090452261,0.4351758793969849,10.0,9.0,0.213,0.131,0.065,0.062,1290.0,0.16,10.0,1290.0,1290.0,1290.0,640.0,0,0,0,0,0,1,0,1
4695,2,1,0.473,0.07200000000000001,0.154,0.027999999999999997,0.523,0.21899999999999997,0.175,0.023,0.161,0.779,0.0,0.018000000000000002,0.1095617529880478,0.35159362549800793,0.3107569721115538,0.2280876494023905,12.0,12.0,0.33,0.23399999999999999,0.11599999999999999,0.085,1910.0,0.242,13.0,1910.0,1910.0,1910.0,1169.0,0,0,1,0,0,0,1,0
4696,2,1,0.519,0.027999999999999997,0.132,0.048,0.503,0.247,0.18100000000000002,0.024,0.0,0.971,0.0,0.015,0.05606523955147809,0.3139653414882773,0.3741080530071356,0.2558613659531091,11.0,11.0,0.292,0.155,0.08800000000000001,0.055999999999999994,3039.0,0.29,11.0,3039.0,3039.0,3039.0,1289.0,1,0,0,0,0,0,0,1
4699,3,2,0.408,0.091,0.225,0.076,0.505,0.22899999999999998,0.185,0.091,0.003,0.86,0.022000000000000002,0.015,0.13034825870646768,0.3154228855721393,0.4069651741293533,0.1472636815920398,11.0,10.0,0.319,0.195,0.111,0.057,1530.0,0.233,10.0,1530.0,1530.0,1530.0,1939.0,0,0,0,0,1,0,0,1
4700,7,6,0.6,0.034,0.204,0.10800000000000001,0.516,0.193,0.22899999999999998,0.003,0.006,0.97,0.013000000000000001,0.0,0.09409409409409407,0.4414414414414414,0.26926926926926925,0.1951951951951952,10.0,12.0,0.309,0.2596905543627513,0.11699999999999999,0.076,4559.0,0.28,8.0,4559.0,4559.0,4559.0,2319.0,1,0,0,0,0,0,1,0
4701,8,8,0.536,0.045,0.109,0.08199999999999999,0.483,0.235,0.19699999999999998,0.048,0.006999999999999999,0.909,0.033,0.006999999999999999,0.0992063492063492,0.3720238095238095,0.3710317460317461,0.15773809523809526,10.0,11.0,0.254,0.302,0.092,0.051,2080.0,0.20600000000000002,13.0,2080.0,2080.0,2080.0,1279.0,1,0,0,0,0,0,0,1
4703,3,2,0.42200000000000004,0.052000000000000005,0.16699999999999998,0.055999999999999994,0.47600000000000003,0.204,0.161,0.019,0.059000000000000004,0.8909999999999999,0.0,0.004,0.14098690835850958,0.4269889224572003,0.31017119838872104,0.12185297079556895,11.0,11.0,0.34600000000000003,0.253,0.125,0.08900000000000001,1730.0,0.33,14.0,1730.0,1730.0,1730.0,2640.0,0,0,1,0,0,0,1,0
4706,3,4,0.373,0.094,0.345,0.092,0.519,0.266,0.122,0.07200000000000001,0.249,0.27699999999999997,0.391,0.0,0.2537313432835821,0.32835820895522394,0.2845771144278607,0.13333333333333336,14.0,9.0,0.405,0.247,0.16,0.111,5360.0,0.375,12.0,5360.0,5360.0,5360.0,2249.0,0,0,0,0,1,0,0,1
4708,6,10,0.406,0.156,0.392,0.121,0.48200000000000004,0.368,0.06,0.005,0.001,0.111,0.821,0.016,0.2055610724925521,0.4389275074478649,0.2303872889771599,0.125124131082423,25.0,5.0,0.316,0.301,0.073,0.05,820.0,0.28300000000000003,10.272401149232369,820.0,820.0,820.0,1020.0,0,0,0,0,1,0,0,1
4710,4,7,0.43200000000000005,0.067,0.218,0.083,0.48,0.20800000000000002,0.145,0.019,0.027000000000000003,0.898,0.0,0.028999999999999998,0.1304780876494024,0.32270916334661354,0.2619521912350597,0.2848605577689243,11.0,10.0,0.325,0.262,0.092,0.081,2659.0,0.262,10.0,2659.0,2659.0,2659.0,1000.0,0,1,0,0,0,0,0,1
4712,5,5,0.439,0.081,0.166,0.048,0.496,0.23399999999999999,0.158,0.013000000000000001,0.013999999999999999,0.968,0.0,0.005,0.11840796019900494,0.44875621890547257,0.27860696517412936,0.15422885572139305,13.0,9.0,0.262,0.19699999999999998,0.105,0.044000000000000004,5500.0,0.24,12.0,5500.0,5500.0,5500.0,1690.0,0,0,0,0,0,1,0,1
4714,2,1,0.526,0.042,0.203,0.095,0.49700000000000005,0.239,0.13,0.084,0.022000000000000002,0.866,0.013999999999999999,0.004,0.08734939759036144,0.2740963855421687,0.42369477911646586,0.214859437751004,15.0,9.0,0.27,0.257,0.08800000000000001,0.079,1370.0,0.23800000000000002,11.0,1370.0,1370.0,1370.0,1420.0,0,0,0,1,0,0,1,0
4715,0,0,0.506,0.065,0.18600000000000003,0.055999999999999994,0.514,0.242,0.139,0.149,0.18899999999999997,0.585,0.001,0.057,0.1192384769539078,0.3076152304609218,0.2795591182364729,0.29358717434869736,12.0,9.0,0.273,0.19,0.095,0.092,1369.0,0.267,11.0,1369.0,1369.0,1369.0,980.0,0,0,0,0,1,0,1,0
4716,8,9,0.475,0.028999999999999998,0.21100000000000002,0.125,0.49700000000000005,0.21,0.28,0.006,0.0,0.9890000000000001,0.0,0.001,0.1762295081967213,0.3975409836065574,0.3043032786885246,0.12192622950819673,10.0,15.0,0.34299999999999997,0.16,0.10400000000000001,0.09012341543136845,3431.44278943805,0.312,10.0,3431.44278943805,3431.44278943805,3431.44278943805,1372.433706582679,1,0,0,0,0,0,0,1
4717,6,8,0.376,0.109,0.312,0.099,0.505,0.254,0.151,0.040999999999999995,0.327,0.606,0.0,0.005,0.23223223223223224,0.4074074074074074,0.25225225225225223,0.1081081081081081,15.0,12.0,0.302,0.23165222527621926,0.111,0.087,12059.0,0.273,13.0,12059.0,12059.0,12059.0,2250.0,0,0,1,0,0,0,0,1
4718,5,5,0.435,0.057999999999999996,0.191,0.084,0.473,0.221,0.163,0.013000000000000001,0.075,0.8809999999999999,0.008,0.006999999999999999,0.11546184738955825,0.4116465863453815,0.27710843373493976,0.1957831325301205,10.0,11.0,0.301,0.317,0.11800000000000001,0.095,3520.0,0.249,10.0,3520.0,3520.0,3520.0,2920.0,0,0,0,0,1,0,1,0
4720,4,7,0.379,0.061,0.266,0.127,0.48700000000000004,0.22899999999999998,0.168,0.038,0.038,0.7040000000000001,0.141,0.006,0.14904330312185296,0.3605236656596173,0.3293051359516617,0.16112789526686808,12.0,14.0,0.34299999999999997,0.276,0.136,0.10099999999999999,2489.0,0.33299999999999996,10.0,2489.0,2489.0,2489.0,1469.0,0,1,0,0,0,0,0,1
4723,2,1,0.48200000000000004,0.064,0.289,0.073,0.494,0.273,0.158,0.304,0.0,0.6679999999999999,0.023,0.009000000000000001,0.1908091908091908,0.2737262737262737,0.3586413586413586,0.1768231768231768,13.0,8.0,0.265,0.158,0.10099999999999999,0.063,1869.0,0.185,11.0,1869.0,1869.0,1869.0,2809.0,1,0,0,0,0,0,1,0
4724,0,0,0.519,0.045,0.133,0.048,0.499,0.243,0.11900000000000001,0.131,0.065,0.778,0.013999999999999999,0.015,0.10080645161290322,0.3225806451612903,0.3296370967741935,0.2469758064516129,11.0,8.0,0.319,0.21600000000000003,0.08,0.07400000000000001,1689.0,0.222,13.0,1689.0,1689.0,1689.0,2200.0,0,0,0,0,1,0,1,0
4725,0,0,0.5329999999999999,0.063,0.23,0.113,0.505,0.16699999999999998,0.196,0.017,0.483,0.40700000000000003,0.069,0.005,0.2429718875502008,0.4046184738955824,0.22389558232931728,0.1285140562248996,8.0,9.0,0.355,0.2087037789612467,0.14,0.087,2380.0,0.303,12.0,2380.0,2380.0,2380.0,3620.0,0,0,0,0,1,0,0,1
4726,2,1,0.589,0.037000000000000005,0.12,0.06,0.495,0.188,0.115,0.023,0.036000000000000004,0.917,0.0,0.025,0.05748265609514371,0.28444003964321113,0.35084241823587714,0.3072348860257681,11.0,7.0,0.24600000000000002,0.18100000000000002,0.06,0.063,1360.0,0.24,13.0,1360.0,1360.0,1360.0,1070.0,0,0,0,0,1,0,0,1
4729,7,6,0.43700000000000006,0.048,0.27399999999999997,0.098,0.5,0.268,0.146,0.036000000000000004,0.073,0.858,0.006,0.006,0.2201195219123506,0.4193227091633466,0.2460159362549801,0.11454183266932272,13.0,10.0,0.336,0.278,0.106,0.092,12839.0,0.36700000000000005,14.0,12839.0,12839.0,12839.0,12460.0,1,0,0,0,0,0,0,1
4730,8,7,0.365,0.128,0.318,0.11699999999999999,0.502,0.21600000000000003,0.162,0.0,0.5920000000000001,0.35,0.038,0.001,0.2302302302302302,0.3143143143143143,0.34034034034034033,0.1151151151151151,9.0,10.0,0.364,0.267,0.154,0.151,5610.0,0.32,13.0,5610.0,5610.0,5610.0,10026.970838502446,0,0,0,0,1,0,0,1
4731,1,1,0.452,0.048,0.22,0.054000000000000006,0.502,0.268,0.11900000000000001,0.032,0.061,0.885,0.008,0.005,0.133,0.35200000000000004,0.325,0.19,14.0,8.0,0.31,0.19699999999999998,0.10800000000000001,0.07200000000000001,3909.0,0.28600000000000003,12.0,3909.0,3909.0,3909.0,5769.0,0,0,0,0,1,0,0,1
4735,6,7,0.41600000000000004,0.05,0.289,0.083,0.493,0.257,0.128,0.413,0.013999999999999999,0.5429999999999999,0.022000000000000002,0.015,0.1938061938061938,0.2647352647352647,0.31768231768231764,0.22377622377622372,16.0,7.0,0.268,0.215,0.085,0.067,2849.0,0.265,9.0,2849.0,2849.0,2849.0,1699.0,1,0,0,0,0,0,1,0
4736,0,0,0.455,0.038,0.126,0.055,0.462,0.244,0.11599999999999999,0.07,0.1,0.792,0.003,0.005,0.08734939759036144,0.3032128514056225,0.3132530120481928,0.2961847389558233,13.0,7.0,0.308,0.182,0.092,0.057999999999999996,2789.0,0.25,8.0,2789.0,2789.0,2789.0,2419.0,0,1,0,0,0,0,1,0
4737,5,5,0.451,0.053,0.257,0.122,0.493,0.235,0.215,0.49200000000000005,0.062,0.441,0.002,0.013000000000000001,0.2062689585439838,0.35995955510616784,0.34479271991911026,0.08897876643073811,13.0,10.0,0.3,0.14944211683598702,0.11699999999999999,0.08800000000000001,3650.0,0.29,9.0,3650.0,3650.0,3650.0,7249.0,0,0,0,1,0,0,1,0
4741,0,0,0.486,0.043,0.191,0.092,0.501,0.293,0.096,0.09300000000000001,0.034,0.8079999999999999,0.012,0.075,0.08159203980099503,0.1890547263681592,0.26666666666666666,0.4626865671641791,12.0,5.0,0.215,0.12,0.092,0.075,2689.0,0.184,14.0,2689.0,2689.0,2689.0,2710.0,0,0,0,0,1,0,0,1
4742,3,4,0.49,0.054000000000000006,0.27699999999999997,0.11599999999999999,0.502,0.294,0.135,0.7879999999999999,0.012,0.188,0.006,0.006,0.28798411122144985,0.3435948361469712,0.2611717974180735,0.10724925521350546,17.0,10.0,0.298,0.15893773064001016,0.08800000000000001,0.11,3499.0,0.256,9.0,3499.0,3499.0,3499.0,2749.0,0,0,0,1,0,0,0,1
4743,3,2,0.48200000000000004,0.055,0.142,0.063,0.514,0.205,0.196,0.003,0.03,0.941,0.0,0.006999999999999999,0.10220440881763526,0.4529058116232465,0.24448897795591185,0.2004008016032064,10.0,12.0,0.28300000000000003,0.212,0.1,0.079,1910.0,0.299,14.0,1910.0,1910.0,1910.0,2100.0,0,0,0,0,1,0,0,1
4744,8,9,0.37799999999999995,0.087,0.275,0.111,0.507,0.242,0.17800000000000002,0.012,0.336,0.648,0.006999999999999999,0.0,0.17290192113245706,0.37815975733063695,0.2709807886754297,0.1779575328614762,9.0,15.0,0.405,0.263,0.141,0.13699999999999998,7980.0,0.379,11.0,7980.0,7980.0,7980.0,1999.0,0,0,0,0,1,0,0,1
4745,3,4,0.395,0.08199999999999999,0.243,0.057999999999999996,0.518,0.256,0.149,0.023,0.41100000000000003,0.5529999999999999,0.006999999999999999,0.002,0.2402791625124626,0.44865403788634095,0.1874376869391824,0.12362911266201396,15.0,12.0,0.42700000000000005,0.25,0.153,0.11599999999999999,3330.0,0.32799999999999996,10.0,3330.0,3330.0,3330.0,1490.0,0,0,0,0,1,0,1,0
4747,0,0,0.466,0.037000000000000005,0.111,0.043,0.505,0.23600000000000002,0.131,0.055,0.129,0.721,0.004,0.048,0.05923694779116465,0.1997991967871486,0.3242971887550201,0.4166666666666666,11.0,6.0,0.27399999999999997,0.078,0.098,0.066,880.0,0.214,12.0,880.0,880.0,880.0,909.0,0,0,0,0,0,1,1,0
4749,2,1,0.36200000000000004,0.065,0.294,0.081,0.48700000000000004,0.255,0.11900000000000001,0.062,0.223,0.6809999999999999,0.008,0.017,0.2298387096774193,0.314516129032258,0.3387096774193548,0.11693548387096775,14.0,7.0,0.32299999999999995,0.191,0.10400000000000001,0.08800000000000001,10400.0,0.275,12.0,10400.0,10400.0,10400.0,5200.0,0,0,0,0,1,0,1,0
4750,5,5,0.43700000000000006,0.057999999999999996,0.212,0.042,0.498,0.21100000000000002,0.20199999999999999,0.009000000000000001,0.052000000000000005,0.9179999999999999,0.003,0.0,0.20490196078431366,0.3696078431372549,0.2892156862745098,0.13627450980392158,8.0,13.0,0.312,0.24100000000000002,0.133,0.092,6550.0,0.293,13.0,6550.0,6550.0,6550.0,3709.0,0,0,0,0,1,0,1,0
4753,5,4,0.51,0.054000000000000006,0.14800000000000002,0.059000000000000004,0.498,0.221,0.196,0.028999999999999998,0.0,0.885,0.076,0.009000000000000001,0.09959758551307847,0.4557344064386318,0.29778672032193154,0.1468812877263581,10.0,10.0,0.317,0.205,0.091,0.075,2109.0,0.268,11.0,2109.0,2109.0,2109.0,1540.0,0,0,0,0,1,0,0,1
4756,8,9,0.375,0.08900000000000001,0.22899999999999998,0.069,0.502,0.19699999999999998,0.191,0.012,0.004,0.9690000000000001,0.005,0.0,0.20758483033932132,0.501996007984032,0.16766467065868265,0.12275449101796408,11.0,14.0,0.327,0.389,0.11800000000000001,0.09,3431.44278943805,0.341,14.0,3431.44278943805,3431.44278943805,3431.44278943805,60.46157128489784,0,1,0,0,0,0,0,1
4757,6,10,0.53,0.04,0.28600000000000003,0.15,0.489,0.201,0.184,0.026000000000000002,0.015,0.932,0.011000000000000001,0.008,0.07684630738522955,0.3003992015968064,0.33033932135728544,0.2924151696606786,11.0,10.0,0.253,0.111,0.08199999999999999,0.08199999999999999,3250.0,0.243,11.0,3250.0,3250.0,3250.0,1139.0,0,1,0,0,0,0,0,1
4758,7,5,0.39299999999999996,0.073,0.275,0.094,0.518,0.231,0.187,0.024,0.026000000000000002,0.935,0.006999999999999999,0.0,0.22922922922922925,0.3843843843843844,0.2772772772772773,0.1091091091091091,10.0,15.0,0.299,0.207,0.11599999999999999,0.111,9929.0,0.322,13.0,9929.0,9929.0,9929.0,2800.0,0,0,1,0,0,0,0,1
4759,2,1,0.45399999999999996,0.08199999999999999,0.14800000000000002,0.028999999999999998,0.483,0.175,0.185,0.018000000000000002,0.087,0.8759999999999999,0.006999999999999999,0.002,0.11422845691382764,0.4278557114228457,0.2855711422845691,0.1723446893787575,10.0,12.0,0.276,0.222,0.129,0.094,1629.0,0.311,13.0,1629.0,1629.0,1629.0,1689.0,0,1,0,0,0,0,0,1
4762,4,7,0.40299999999999997,0.061,0.22699999999999998,0.051,0.509,0.23600000000000002,0.174,0.032,0.017,0.94,0.0,0.008,0.1892430278884462,0.4203187250996016,0.25,0.14043824701195218,11.0,12.0,0.318,0.273,0.125,0.09300000000000001,1480.0,0.336,13.0,1480.0,1480.0,1480.0,1219.0,0,0,0,0,1,0,1,0
4763,8,11,0.40700000000000003,0.11,0.324,0.11800000000000001,0.51,0.35100000000000003,0.102,0.027999999999999997,0.004,0.225,0.725,0.002,0.17046580773042616,0.354806739345887,0.33597621407334,0.1387512388503469,27.0,14.0,0.40299999999999997,0.34,0.159,0.055,1390.0,0.317,10.0,1390.0,1390.0,1390.0,2760.0,0,1,0,0,0,0,1,0
4764,5,4,0.435,0.08900000000000001,0.251,0.095,0.506,0.18600000000000003,0.261,0.018000000000000002,0.001,0.9540000000000001,0.01,0.013000000000000001,0.14271356783919595,0.4,0.293467336683417,0.16381909547738693,8.0,14.0,0.313,0.251,0.11,0.07,7959.0,0.301,10.0,7959.0,7959.0,7959.0,3219.0,0,0,0,0,0,1,0,1
4765,1,1,0.45799999999999996,0.064,0.21899999999999997,0.08,0.512,0.218,0.16699999999999998,0.042,0.26,0.6629999999999999,0.006,0.009000000000000001,0.17196819085487075,0.3558648111332008,0.3260437375745527,0.14612326043737572,11.0,11.0,0.336,0.27399999999999997,0.126,0.08800000000000001,2800.0,0.29,12.0,2800.0,2800.0,2800.0,3020.0,0,0,0,0,1,0,1,0
4771,8,11,0.825,0.025,0.23800000000000002,0.153,0.516,0.19399999999999998,0.276,0.005,0.004,0.9940000000000001,0.0,0.006999999999999999,0.08199999999999999,0.42700000000000005,0.33799999999999997,0.153,12.0,5.0,0.264,0.134,0.102,0.13522792038783582,3431.44278943805,0.35200000000000004,12.0,3431.44278943805,3431.44278943805,3431.44278943805,-182.70173411200454,1,0,0,0,0,0,1,0
